"time","outputs[1]","outputs[2]"
0.17,25,21.68017760243578
0.171,25,21.68994410691721
0.172,25,21.69970925676159
0.173,25,21.70947305218556
0.174,25,21.71923549340573
0.175,25,21.72899658063864
0.176,25,21.73875631410078
0.177,25,21.74851469400863
0.178,25,21.75827172057865
0.179,25,21.76802739402717
0.18,25,21.77778171457055
0.181,25,21.78753468242508
0.182,25,21.79728629780698
0.183,25,21.80703656093243
0.184,25,21.81678547201761
0.185,25,21.82653303127859
0.186,25,21.83627923893147
0.187,25,21.84602409519221
0.188,25,21.85576760027686
0.189,25,21.86550975440127
0.19,25,21.87525055778138
0.191,25,21.88499001063298
0.192,25,21.89472811317188
0.193,25,21.90446486561382
0.194,25,21.91420026817445
0.195,25,21.92393432106951
0.196,25,21.93366702451459
0.197,25,21.94339837872519
0.198,25,21.95312838391692
0.199,25,21.96285704030515
0.2,25,21.97258434810539
0.201,25,21.982310307533
0.202,25,21.99203491880331
0.203,25,22.00175818213165
0.204,25,22.01148009773323
0.205,25,22.02120066582324
0.206,25,22.03091988661691
0.207,25,22.04063776032933
0.208,25,22.05035428717554
0.209,25,22.06006946737057
0.21,25,22.06978330112941
0.211,25,22.07949578866697
0.212,25,22.0892069301982
0.213,25,22.0989167259379
0.214,25,22.10862517610087
0.215,25,22.11833228090188
0.216,25,22.12803804055568
0.217,25,22.13774245527685
0.218,25,22.14744552528009
0.219,25,22.15714725077993
0.22,25,22.16684763199095
0.221,25,22.17654666912762
0.222,25,22.18624436240435
0.223,25,22.19594071203556
0.224,25,22.20563571823561
0.225,25,22.21532938121879
0.226,25,22.22502170119941
0.227,25,22.23471267839165
0.228,25,22.24440231300974
0.229,25,22.25409060526778
0.23,25,22.26377755537982
0.231,25,22.27346316355994
0.232,25,22.28314743002215
0.233,25,22.29283035498037
0.234,25,22.30251193864854
0.235,25,22.3121921812405
0.236,25,22.32187108297006
0.237,25,22.33154864405105
0.238,25,22.34122486469715
0.239,25,22.35089974512209
0.24,25,22.36057328553949
0.241,25,22.3702454861629
0.242,25,22.37991634720595
0.243,25,22.38958586888214
0.244,25,22.39925405140491
0.245,25,22.40892089498766
0.246,25,22.41858639984378
0.247,25,22.42825056618665
0.248,25,22.4379133942295
0.249,25,22.4475748841856
0.25,25,22.45723503626817
0.251,25,22.46689385069033
0.252,25,22.47655132766516
0.253,25,22.48620746740579
0.254,25,22.49586227012526
0.255,25,22.5055157360365
0.256,25,22.51516786535245
0.257,25,22.52481865828599
0.258,25,22.53446811505
0.259,25,22.54411623585725
0.26,25,22.55376302092048
0.261,25,22.56340847045243
0.262,25,22.57305258466579
0.263,25,22.58269536377315
0.264,25,22.59233680798712
0.265,25,22.60197691752023
0.266,25,22.61161569258496
0.267,25,22.62125313339374
0.268,25,22.63088924015904
0.269,25,22.64052401309317
0.27,25,22.65015745240845
0.271,25,22.65978955831719
0.272,25,22.66942033103157
0.273,25,22.67904977076381
0.274,25,22.68867787772598
0.275,25,22.69830465213028
0.276,25,22.70793009418867
0.277,25,22.71755420411324
0.278,25,22.72717698211591
0.279,25,22.73679842840858
0.28,25,22.74641854320316
0.281,25,22.75603732671152
0.282,25,22.76565477914539
0.283,25,22.77527090071652
0.284,25,22.78488569163665
0.285,25,22.7944991521174
0.286,25,22.8041112823704
0.287,25,22.81372208260723
0.288,25,22.8233315530394
0.289,25,22.83293969387842
0.29,25,22.84254650533569
0.291,25,22.85215198762268
0.292,25,22.86175614095066
0.293,25,22.87135896553099
0.294,25,22.88096046157489
0.295,25,22.89056062929359
0.296,25,22.90015946889832
0.297,25,22.90975698060015
0.298,25,22.91935316461019
0.299,25,22.92894802113949
0.3,25,22.93854155039907
0.301,25,22.94813375259986
0.302,25,22.95772462795281
0.303,25,22.96731417666876
0.304,25,22.97690239895854
0.305,25,22.98648929503292
0.306,25,22.99607486510268
0.307,25,23.00565910937854
0.308,25,23.0152420280711
0.309,25,23.02482362139096
0.31,25,23.03440388954874
0.311,25,23.04398283275492
0.312,25,23.05356045121999
0.313,25,23.0631367451544
0.314,25,23.07271171476856
0.315,25,23.08228536027281
0.316,25,23.09185768187746
0.317,25,23.10142867979272
0.318,25,23.11099835422885
0.319,25,23.12056670539607
0.32,25,23.13013373350446
0.321,25,23.13969943876413
0.322,25,23.14926382138509
0.323,25,23.1588268815774
0.324,25,23.16838861955097
0.325,25,23.17794903551572
0.326,25,23.18750812968153
0.327,25,23.19706590225826
0.328,25,23.20662235345566
0.329,25,23.21617748348348
0.33,25,23.22573129255147
0.331,25,23.23528378086922
0.332,25,23.24483494864637
0.333,25,23.25438479609249
0.334,25,23.26393332341712
0.335,25,23.27348053082977
0.336,25,23.28302641853981
0.337,25,23.29257098675669
0.338,25,23.30211423568977
0.339,25,23.3116561655483
0.34,25,23.32119677654163
0.341,25,23.33073606887893
0.342,25,23.34027404276941
0.343,25,23.34981069842217
0.344,25,23.35934603604636
0.345,25,23.36888005585098
0.346,25,23.3784127580451
0.347,25,23.38794414283763
0.348,25,23.39747421043757
0.349,25,23.40700296105371
0.35,25,23.41653039489495
0.351,25,23.42605651217008
0.352,25,23.43558131308782
0.353,25,23.44510479785691
0.354,25,23.45462696668602
0.355,25,23.46414781978376
0.356,25,23.47366735735869
0.357,25,23.48318557961937
0.358,25,23.49270248677431
0.359,25,23.50221807903193
0.36,25,23.5117323566007
0.361,25,23.52124531968894
0.362,25,23.53075696850499
0.363,25,23.54026730325711
0.364,25,23.54977632415353
0.365,25,23.55928403140246
0.366,25,23.56879042521206
0.367,25,23.57829550579044
0.368,25,23.58779927334564
0.369,25,23.59730172808571
0.37,25,23.60680287021864
0.371,25,23.61630269995237
0.372,25,23.62580121749477
0.373,25,23.63529842305371
0.374,25,23.64479431683702
0.375,25,23.65428889905246
0.376,25,23.66378216990773
0.377,25,23.67327412961055
0.378,25,23.68276477836855
0.379,25,23.69225411638928
0.38,25,23.70174214388038
0.381,25,23.71122886104928
0.382,25,23.72071426810351
0.383,25,23.73019836525049
0.384,25,23.73968115269759
0.385,25,23.74916263065211
0.386,25,23.75864279932142
0.387,25,23.76812165891272
0.388,25,23.77759920963325
0.389,25,23.78707545169021
0.39,25,23.79655038529074
0.391,25,23.80602401064186
0.392,25,23.81549632795065
0.393,25,23.82496733742414
0.394,25,23.83443703926929
0.395,25,23.84390543369295
0.396,25,23.85337252090204
0.397,25,23.86283830110341
0.398,25,23.87230277450385
0.399,25,23.88176594131011
0.4,25,23.89122780172886
0.401,25,23.90068835596679
0.402,25,23.91014760423047
0.403,25,23.91960554672653
0.404,25,23.92906218366153
0.405,25,23.93851751524193
0.406,25,23.94797154167418
0.407,25,23.95742426316468
0.408,25,23.96687567991984
0.409,25,23.97632579214599
0.41,25,23.98577460004935
0.411,25,23.99522210383623
0.412,25,24.00466830371278
0.413,25,24.01411319988517
0.414,25,24.02355679255953
0.415,25,24.03299908194191
0.416,25,24.04244006823836
0.417,25,24.05187975165489
0.418,25,24.06131813239739
0.419,25,24.07075521067179
0.42,25,24.08019098668399
0.421,25,24.08962546063975
0.422,25,24.09905863274486
0.423,25,24.10849050320508
0.424,25,24.11792107222607
0.425,25,24.12735034001355
0.426,25,24.13677830677307
0.427,25,24.14620497271022
0.428,25,24.15563033803051
0.429,25,24.1650544029394
0.43,25,24.17447716764241
0.431,25,24.18389863234489
0.432,25,24.19331879725218
0.433,25,24.20273766256963
0.434,25,24.21215522850252
0.435,25,24.22157149525606
0.436,25,24.23098646303544
0.437,25,24.24040013204581
0.438,25,24.24981250249226
0.439,25,24.25922357457989
0.44,25,24.26863334851373
0.441,25,24.2780418244987
0.442,25,24.28744900273978
0.443,25,24.29685488344188
0.444,25,24.30625946680988
0.445,25,24.31566275304851
0.446,25,24.3250647423626
0.447,25,24.33446543495688
0.448,25,24.343864831036
0.449,25,24.35326293080465
0.45,25,24.3626597344674
0.451,25,24.37205524222884
0.452,25,24.38144945429349
0.453,25,24.39084237086581
0.454,25,24.40023399215028
0.455,25,24.40962431835129
0.456,25,24.41901334967315
0.457,25,24.42840108632021
0.458,25,24.43778752849676
0.459,25,24.44717267640698
0.46,25,24.45655653025506
0.461,25,24.46593909024517
0.462,25,24.47532035658145
0.463,25,24.4847003294679
0.464,25,24.49407900910859
0.465,25,24.50345639570747
0.466,25,24.51283248946851
0.467,25,24.52220729059553
0.468,25,24.5315807992925
0.469,25,24.54095301576314
0.47,25,24.55032394021129
0.471,25,24.55969357284062
0.472,25,24.56906191385485
0.473,25,24.57842896345767
0.474,25,24.58779472185262
0.475,25,24.59715918924331
0.476,25,24.60652236583326
0.477,25,24.61588425182595
0.478,25,24.62524484742482
0.479,25,24.63460415283328
0.48,25,24.64396216825463
0.481,25,24.65331889389228
0.482,25,24.66267432994943
0.483,25,24.67202847662935
0.484,25,24.68138133413521
0.485,25,24.69073290267022
0.486,25,24.70008318243742
0.487,25,24.70943217363993
0.488,25,24.71877987648077
0.489,25,24.72812629116294
0.49,25,24.73747141788931
0.491,25,24.74681525686287
0.492,25,24.75615780828645
0.493,25,24.7654990723629
0.494,25,24.77483904929494
0.495,25,24.78417773928538
0.496,25,24.79351514253688
0.497,25,24.80285125925212
0.498,25,24.81218608963371
0.499,25,24.82151963388424
0.5,25,24.83085189220617
0.501,25,24.84018286480205
0.502,25,24.84951255187434
0.503,25,24.85884095362547
0.504,25,24.86816807025775
0.505,25,24.87749390197354
0.506,25,24.88681844897513
0.507,25,24.89614171146479
0.508,25,24.90546368964471
0.509,25,24.91478438371701
0.51,25,24.92410379388389
0.511,25,24.93342192034737
0.512,25,24.94273876330953
0.513,25,24.95205432297234
0.514,25,24.96136859953782
0.515,25,24.97068159320781
0.516,25,24.97999330418423
0.517,25,24.98930373266893
0.518,25,24.9986128788637
0.519,25,25.00792074297027
0.52,25,25.01722732519039
0.521,25,25.02653262572568
0.522,25,25.03583664477782
0.523,25,25.04513938254843
0.524,25,25.05444083923896
0.525,25,25.06374101505099
0.526,25,25.07303991018603
0.527,25,25.08233752484546
0.528,25,25.09163385923063
0.529,25,25.10092891354293
0.53,25,25.11022268798365
0.531,25,25.11951518275407
0.532,25,25.12880639805542
0.533,25,25.13809633408891
0.534,25,25.14738499105567
0.535,25,25.15667236915675
0.536,25,25.16595846859326
0.537,25,25.1752432895662
0.538,25,25.18452683227656
0.539,25,25.19380909692529
0.54,25,25.20309008371328
0.541,25,25.2123697928414
0.542,25,25.22164822451043
0.543,25,25.2309253789212
0.544,25,25.24020125627442
0.545,25,25.2494758567708
0.546,25,25.25874918061095
0.547,25,25.26802122799552
0.548,25,25.27729199912511
0.549,25,25.28656149420021
0.55,25,25.29582971342137
0.551,25,25.30509665698901
0.552,25,25.3143623251035
0.553,25,25.32362671796528
0.554,25,25.33288983577467
0.555,25,25.34215167873191
0.556,25,25.35141224703733
0.5570000000000001,25,25.36067154089108
0.5580000000000001,25,25.36992956049335
0.5590000000000001,25,25.37918630604423
0.5600000000000001,25,25.38844177774388
0.5610000000000001,25,25.39769597579232
0.5620000000000001,25,25.40694890038952
0.5630000000000001,25,25.41620055173553
0.5640000000000001,25,25.42545093003019
0.5650000000000001,25,25.43470003547344
0.5660000000000001,25,25.44394786826513
0.5670000000000001,25,25.45319442860506
0.5680000000000001,25,25.46243971669298
0.5690000000000001,25,25.47168373272865
0.5700000000000001,25,25.48092647691169
0.5710000000000001,25,25.4901679494418
0.5720000000000001,25,25.49940815051855
0.5730000000000001,25,25.50864708034152
0.5740000000000001,25,25.51788473911029
0.5750000000000001,25,25.52712112702426
0.5760000000000001,25,25.5363562442829
0.577,25,25.54559009108567
0.578,25,25.55482266763187
0.579,25,25.56405397412084
0.58,25,25.57328401075188
0.581,25,25.58251277772422
0.582,25,25.59174027523704
0.583,25,25.60096650348953
0.584,25,25.6101914626808
0.585,25,25.61941515300998
0.586,25,25.62863757467602
0.587,25,25.63785872787798
0.588,25,25.64707861281482
0.589,25,25.65629722968549
0.59,25,25.66551457868883
0.591,25,25.67473066002373
0.592,25,25.68394547388891
0.593,25,25.69315902048322
0.594,25,25.70237130000532
0.595,25,25.71158231265395
0.596,25,25.72079205862769
0.597,25,25.73000053812518
0.598,25,25.73920775134496
0.599,25,25.74841369848559
0.6,25,25.75761837974551
0.601,25,25.76682179532315
0.602,25,25.77602394541697
0.603,25,25.78522483022533
0.604,25,25.79442444994652
0.605,25,25.8036228047788
0.606,25,25.81281989492044
0.607,25,25.82201572056965
0.608,25,25.8312102819246
0.609,25,25.84040357918343
0.61,25,25.84959561254419
0.611,25,25.85878638220493
0.612,25,25.86797588836367
0.613,25,25.87716413121836
0.614,25,25.88635111096693
0.615,25,25.89553682780723
0.616,25,25.90472128193716
0.617,25,25.91390447355451
0.618,25,25.923086402857
0.619,25,25.93226707004243
0.62,25,25.9414464753084
0.621,25,25.9506246188526
0.622,25,25.95980150087269
0.623,25,25.96897712156618
0.624,25,25.97815148113057
0.625,25,25.98732457976337
0.626,25,25.99649641766206
0.627,25,26.00566699502406
0.628,25,26.00506642842691
0.629,25,26.00446592188638
0.63,25,26.00386547539654
0.631,25,26.00326508895131
0.632,25,26.00266476254473
0.633,25,26.00206449617082
0.634,25,26.00146428982356
0.635,25,26.00086414349693
0.636,25,26.00026405718489
0.637,25,25.99966403088149
0.638,25,25.99906406458075
0.639,25,25.99846415827665
0.64,25,25.99786431196316
0.641,25,25.99726452563431
0.642,25,25.99666479928408
0.643,25,25.99606513290649
0.644,25,25.99546552649554
0.645,25,25.99486598004523
0.646,25,25.99426649354956
0.647,25,25.99366706700255
0.648,25,25.99306770039817
0.649,25,25.99246839373046
0.65,25,25.99186914699339
0.651,25,25.991269960181
0.652,25,25.99067083328731
0.653,25,25.9900717663063
0.654,25,25.989472759232
0.655,25,25.98887381205839
0.656,25,25.98827492477949
0.657,25,25.98767609738934
0.658,25,25.98707732988191
0.659,25,25.98647862225124
0.66,25,25.98587997449135
0.661,25,25.98528138659623
0.662,25,25.98468285855989
0.663,25,25.98408439037638
0.664,25,25.98348598203967
0.665,25,25.98288763354378
0.666,25,25.98228934488276
0.667,25,25.98169111605057
0.668,25,25.9810929470413
0.669,25,25.98049483784894
0.67,25,25.9798967884675
0.671,25,25.97929879889097
0.672,25,25.97870086911342
0.673,25,25.97810299912885
0.674,25,25.97750518893127
0.675,25,25.97690743851473
0.676,25,25.97630974787319
0.677,25,25.97571211700074
0.678,25,25.97511454589136
0.679,25,25.97451703453908
0.68,25,25.97391958293792
0.681,25,25.97332219108193
0.6820000000000001,25,25.97272485896514
0.6830000000000001,25,25.97212758658156
0.6840000000000001,25,25.97153037392525
0.6850000000000001,25,25.97093322099016
0.6860000000000001,25,25.97033612777039
0.6870000000000001,25,25.96973909425992
0.6880000000000001,25,25.96914212045283
0.6890000000000001,25,25.96854520634309
0.6900000000000001,25,25.9679483519248
0.6910000000000001,25,25.96735155719193
0.6920000000000001,25,25.96675482213851
0.6930000000000001,25,25.96615814675863
0.6940000000000001,25,25.96556153104626
0.6950000000000001,25,25.9649649749955
0.6960000000000001,25,25.96436847860031
0.6970000000000001,25,25.96377204185478
0.6980000000000001,25,25.9631756647529
0.6990000000000001,25,25.96257934728874
0.7000000000000001,25,25.96198308945634
0.7010000000000001,25,25.96138689124973
0.7020000000000001,25,25.96079075266294
0.7030000000000001,25,25.96019467369001
0.704,25,25.95959865432496
0.705,25,25.95900269456183
0.706,25,25.9584067943947
0.707,25,25.95781095381756
0.708,25,25.95721517282448
0.709,25,25.95661945140949
0.71,25,25.95602378956664
0.711,25,25.95542818729001
0.712,25,25.95483264457357
0.713,25,25.95423716141141
0.714,25,25.95364173779757
0.715,25,25.95304637372612
0.716,25,25.95245106919106
0.717,25,25.95185582418645
0.718,25,25.95126063870634
0.719,25,25.95066551274476
0.72,25,25.9500704462958
0.721,25,25.94947543935348
0.722,25,25.94888049191184
0.723,25,25.94828560396496
0.724,25,25.94769077550689
0.725,25,25.94709600653164
0.726,25,25.94650129703331
0.727,25,25.94590664700593
0.728,25,25.94531205644353
0.729,25,25.9447175253402
0.73,25,25.94412305368996
0.731,25,25.94352864148692
0.732,25,25.9429342887251
0.733,25,25.94233999539853
0.734,25,25.94174576150129
0.735,25,25.94115158702743
0.736,25,25.94055747197103
0.737,25,25.93996341632612
0.738,25,25.93936942008679
0.739,25,25.93877548324707
0.74,25,25.93818160580105
0.741,25,25.93758778774276
0.742,25,25.93699402906628
0.743,25,25.93640032976566
0.744,25,25.93580668983498
0.745,25,25.93521310926832
0.746,25,25.93461958805972
0.747,25,25.93402612620321
0.748,25,25.93343272369287
0.749,25,25.93283938052281
0.75,25,25.93224609668704
0.751,25,25.93165287217965
0.752,25,25.93105970699474
0.753,25,25.93046660112634
0.754,25,25.92987355456853
0.755,25,25.9292805673154
0.756,25,25.92868763936099
0.757,25,25.92809477069937
0.758,25,25.92750196132459
0.759,25,25.92690921123079
0.76,25,25.926316520412
0.761,25,25.92572388886225
0.762,25,25.92513131657569
0.763,25,25.92453880354634
0.764,25,25.9239463497683
0.765,25,25.9233539552356
0.766,25,25.92276161994238
0.767,25,25.92216934388267
0.768,25,25.92157712705057
0.769,25,25.92098496944016
0.77,25,25.92039287104552
0.771,25,25.9198008318607
0.772,25,25.91920885187983
0.773,25,25.91861693109695
0.774,25,25.91802506950614
0.775,25,25.9174332671015
0.776,25,25.91684152387711
0.777,25,25.916249839827
0.778,25,25.91565821494532
0.779,25,25.91506664922611
0.78,25,25.91447514266349
0.781,25,25.91388369525151
0.782,25,25.91329230698426
0.783,25,25.91270097785588
0.784,25,25.9121097078604
0.785,25,25.9115184969919
0.786,25,25.91092734524449
0.787,25,25.91033625261224
0.788,25,25.9097452190893
0.789,25,25.90915424466971
0.79,25,25.90856332934754
0.791,25,25.9079724731169
0.792,25,25.90738167597186
0.793,25,25.90679093790658
0.794,25,25.90620025891508
0.795,25,25.90560963899151
0.796,25,25.9050190781299
0.797,25,25.90442857632439
0.798,25,25.90383813356908
0.799,25,25.903247749858
0.8,25,25.90265742518528
0.801,25,25.90206715954508
0.802,25,25.90147695293143
0.803,25,25.90088680533842
0.804,25,25.90029671676018
0.805,25,25.89970668719081
0.806,25,25.89911671662441
0.8070000000000001,25,25.89852680505504
0.8080000000000001,25,25.89793695247681
0.8090000000000001,25,25.89734715888386
0.8100000000000001,25,25.89675742427028
0.8110000000000001,25,25.89616774863015
0.8120000000000001,25,25.89557813195756
0.8130000000000001,25,25.89498857424667
0.8140000000000001,25,25.89439907549155
0.8150000000000001,25,25.8938096356863
0.8160000000000001,25,25.893220254825
0.8170000000000001,25,25.8926309329018
0.8180000000000001,25,25.89204166991078
0.8190000000000001,25,25.8914524658461
0.8200000000000001,25,25.89086332070178
0.8210000000000001,25,25.89027423447197
0.8220000000000001,25,25.88968520715082
0.8230000000000001,25,25.88909623873241
0.8240000000000001,25,25.88850732921082
0.8250000000000001,25,25.88791847858022
0.8260000000000001,25,25.88732968683468
0.8270000000000001,25,25.88674095396829
0.8280000000000001,25,25.88615227997519
0.8290000000000001,25,25.88556366484949
0.8300000000000001,25,25.88497510858531
0.8310000000000001,25,25.88438661117675
0.8320000000000001,25,25.8837981726179
0.833,25,25.8832097929029
0.834,25,25.8826214720259
0.835,25,25.88203320998099
0.836,25,25.88144500676225
0.837,25,25.88085686236388
0.838,25,25.88026877677993
0.839,25,25.87968075000452
0.84,25,25.87909278203182
0.841,25,25.8785048728559
0.842,25,25.87791702247091
0.843,25,25.87732923087094
0.844,25,25.87674149805014
0.845,25,25.87615382400264
0.846,25,25.87556620872255
0.847,25,25.87497865220394
0.848,25,25.87439115444101
0.849,25,25.87380371542787
0.85,25,25.87321633515859
0.851,25,25.87262901362737
0.852,25,25.87204175082832
0.853,25,25.8714545467555
0.854,25,25.87086740140313
0.855,25,25.8702803147653
0.856,25,25.86969328683608
0.857,25,25.86910631760969
0.858,25,25.86851940708021
0.859,25,25.86793255524179
0.86,25,25.86734576208858
0.861,25,25.86675902761465
0.862,25,25.86617235181416
0.863,25,25.86558573468125
0.864,25,25.86499917621006
0.865,25,25.86441267639469
0.866,25,25.86382623522934
0.867,25,25.86323985270809
0.868,25,25.86265352882509
0.869,25,25.86206726357449
0.87,25,25.86148105695042
0.871,25,25.86089490894699
0.872,25,25.86030881955838
0.873,25,25.8597227887787
0.874,25,25.85913681660207
0.875,25,25.85855090302272
0.876,25,25.85796504803471
0.877,25,25.85737925163221
0.878,25,25.85679351380935
0.879,25,25.85620783456022
0.88,25,25.85562221387903
0.881,25,25.85503665175992
0.882,25,25.85445114819703
0.883,25,25.85386570318451
0.884,25,25.85328031671645
0.885,25,25.85269498878705
0.886,25,25.85210971939046
0.887,25,25.85152450852081
0.888,25,25.8509393561722
0.889,25,25.85035426233884
0.89,25,25.84976922701486
0.891,25,25.84918425019441
0.892,25,25.84859933187164
0.893,25,25.84801447204075
0.894,25,25.84742967069582
0.895,25,25.846844927831
0.896,25,25.8462602434405
0.897,25,25.84567561751845
0.898,25,25.84509105005895
0.899,25,25.84450654105621
0.9,25,25.84392209050435
0.901,25,25.84333769839759
0.902,25,25.84275336473002
0.903,25,25.84216908949583
0.904,25,25.84158487268917
0.905,25,25.84100071430419
0.906,25,25.84041661433503
0.907,25,25.83983257277589
0.908,25,25.83924858962087
0.909,25,25.83866466486415
0.91,25,25.83808079849996
0.911,25,25.83749699052237
0.912,25,25.83691324092558
0.913,25,25.83632954970375
0.914,25,25.83574591685107
0.915,25,25.83516234236163
0.916,25,25.83457882622963
0.917,25,25.83399536844928
0.918,25,25.83341196901472
0.919,25,25.83282862792009
0.92,25,25.83224534515955
0.921,25,25.83166212072729
0.922,25,25.83107895461745
0.923,25,25.83049584682425
0.924,25,25.82991279734182
0.925,25,25.82932980616437
0.926,25,25.82874687328604
0.927,25,25.82816399870097
0.928,25,25.82758118240338
0.929,25,25.8269984243874
0.93,25,25.82641572464723
0.931,25,25.82583308317703
0.9320000000000001,25,25.82525049997099
0.9330000000000001,25,25.82466797502326
0.9340000000000001,25,25.82408550832804
0.9350000000000001,25,25.82350309987947
0.9360000000000001,25,25.82292074967177
0.9370000000000001,25,25.82233845769906
0.9380000000000001,25,25.82175622395556
0.9390000000000001,25,25.82117404843541
0.9400000000000001,25,25.82059193113281
0.9410000000000001,25,25.82000987204196
0.9420000000000001,25,25.81942787115702
0.9430000000000001,25,25.81884592847217
0.9440000000000001,25,25.81826404398157
0.9450000000000001,25,25.81768221767942
0.9460000000000001,25,25.81710044955992
0.9470000000000001,25,25.81651873961721
0.9480000000000001,25,25.8159370878455
0.9490000000000001,25,25.81535549423899
0.9500000000000001,25,25.81477395879182
0.9510000000000001,25,25.8141924814982
0.9520000000000001,25,25.81361106235232
0.9530000000000001,25,25.81302970134834
0.9540000000000001,25,25.81244839848046
0.9550000000000001,25,25.81186715374287
0.9560000000000001,25,25.81128596712978
0.9570000000000001,25,25.81070483863533
0.9580000000000001,25,25.81012376825373
0.9590000000000001,25,25.80954275597918
0.96,25,25.80896180180582
